1605,株式会社エクスプレス・エージェント(本社),【そんな旨い話、本当にあるの？】＼ありがち×ドライバー派遣／,色々探して気になる仕事に応募して…。 ￥r ￥n何度も異なる面接地に行って…。 ￥r ￥n正直、面倒じゃありませんか？ ￥r ￥n ￥r ￥nドライバー業界大手の ￥r ￥n”エクスプレス・エージェント”だから ￥r ￥n ￥r ￥n＼登録1回で様々な仕事のご案内が可能！／ ￥r ￥n ￥r ￥nお持ちの免許・ご経験を確認させて頂き、 ￥r ￥nその場でご案内できるお仕事の一覧をお伝えします♪ ￥r ￥n一々仕事を探す手間も無ければ ￥r ￥n「今日はあそこの面接地…」 ￥r ￥n「明日はあっちの面接地行って…」 ￥r ￥nなんて面倒な移動も必要ありません！ ￥r ￥n ￥r ￥n1回登録して1発で仕事を決める。 ￥r ￥nスマートで楽でしょ？ ￥r ￥n ￥r ￥nきちんと内容を伝えたうえで納得して就業してほしいので、 ￥r ￥n説明会時に不明点・質問内容はどんどん聞いて下さい！,"※勤務時間はご案内するお仕事により異なります。

――◆ご相談下さい！◆――
「短時間で探してるんだけど」
「何時からでもいいからガッツリ稼げる案件がいい」
全然OK！"
1606,株式会社エクスプレス・エージェント(本社),＜＜週払いあり！＞＞＼高時給／フォークリフト倉庫内作業員！,倉庫内での企業向け商品の入出庫作業のお仕事です。 ￥r ￥n扱う商材は様々で、一例としてタイヤのホイール、ブロックなどがあります。 ￥r ￥nトラックからの下ろし作業やパレットの移動、 ￥r ￥nコンテナの移動、均し作業などをお任せします。 ￥r ￥n ￥r ￥n☆うれしい土日（祝）休み♪残業ほぼナシ♪ ￥r ￥nプライベートの予定も立てやすいですよ◎ ￥r ￥n業務がダラダラ延びる心配がありません！！☆,"※実働8時間
※残業はほぼありません！"
1607,株式会社ヤマダ電機,【早いもの勝ち】人気の冬短期バイト!学生・主婦(夫)大歓迎,◆【期間限定の短期バイト】◆ ￥r ￥n店舗にて売場への商品品出し、商品整理、ポーター ￥r ￥nレジ･会計業務を行って頂きます。 ￥r ￥n難しいお仕事ではないので、未経験の方も大歓迎★ ￥r ￥n先輩が丁寧に教えてくれるので安心して働けます！ ￥r ￥n ￥r ￥n■具体的なお仕事内容■ ￥r ￥n▼【品出し･商品補充業務】 ￥r ￥n家電小物などの商品補充など ￥r ￥n「この商品少なくなっているから電池コーナーにお願いします!」 ￥r ￥nという感じに専門スタッフが指示しますので ￥r ￥n店頭への商品の品出しをお願いします。 ￥r ￥n ￥r ￥n▼【ポーター】 ￥r ￥nお客様がお買い上げいただいた商品を ￥r ￥nお車などまで運んで頂きます。 ￥r ￥n ￥r ￥n▼【レジ】 ￥r ￥nバーコードで「ピッ」とする簡単なお仕事 ￥r ￥n家電製品の知識がなくてもOK！,1日3～6時間、週3日程度(勤務曜日と時間は面接時要相談)
1608,株式会社ヤマダ電機,【早いもの勝ち】人気の冬短期バイト!学生・主婦(夫)大歓迎,◆【期間限定の短期バイト】◆ ￥r ￥n店舗にて売場への商品品出し、商品整理、ポーター ￥r ￥nレジ･会計業務を行って頂きます。 ￥r ￥n難しいお仕事ではないので、未経験の方も大歓迎★ ￥r ￥n先輩が丁寧に教えてくれるので安心して働けます！ ￥r ￥n ￥r ￥n■具体的なお仕事内容■ ￥r ￥n▼【品出し･商品補充業務】 ￥r ￥n家電小物などの商品補充など ￥r ￥n「この商品少なくなっているから電池コーナーにお願いします!」 ￥r ￥nという感じに専門スタッフが指示しますので ￥r ￥n店頭への商品の品出しをお願いします。 ￥r ￥n ￥r ￥n▼【ポーター】 ￥r ￥nお客様がお買い上げいただいた商品を ￥r ￥nお車などまで運んで頂きます。 ￥r ￥n ￥r ￥n▼【レジ】 ￥r ￥nバーコードで「ピッ」とする簡単なお仕事 ￥r ￥n家電製品の知識がなくてもOK！,1日3～6時間、週3日程度(勤務曜日と時間は面接時要相談)
1609,株式会社ヤマダ電機,長期・短期お悩みの方も大歓迎★長期＆短期スタッフ急募！,◆【期間限定!!長期＆短期バイト】◆ ￥r ￥n店舗にて売場への商品品出し、商品整理、ポーター ￥r ￥nレジ･会計業務を行って頂きます。 ￥r ￥n難しいお仕事ではないので、未経験の方も大歓迎★ ￥r ￥n先輩が丁寧に教えてくれるので安心して働けます！ ￥r ￥n ￥r ￥n■具体的なお仕事内容■ ￥r ￥n▼【品出し･商品補充業務】 ￥r ￥n家電小物などの商品補充など ￥r ￥n「この商品少なくなっているから電池コーナーにお願いします!」 ￥r ￥nという感じに専門スタッフが指示しますので ￥r ￥n店頭への品出しをお願いします。 ￥r ￥n ￥r ￥n▼【ポーター】 ￥r ￥nお客様がお買い上げいただいた商品を ￥r ￥nお車などまで運んで頂きます。 ￥r ￥n ￥r ￥n▼【レジ】 ￥r ￥nバーコードで「ピッ」とする簡単なお仕事 ￥r ￥n家電製品の知識がなくてもOK！,"10：30～21：00 
(平日) 
10：15～21：00 
(土日祝)
週3日程度、1日3～6時間(勤務曜日と時間は面接時要相談)"
1610,株式会社ヤマダ電機,【早いもの勝ち】人気の冬短期バイト!学生・主婦(夫)大歓迎,◆【期間限定の短期バイト】◆ ￥r ￥n店舗にて売場への商品品出し、商品整理、ポーター ￥r ￥nレジ･会計業務を行って頂きます。 ￥r ￥n難しいお仕事ではないので、未経験の方も大歓迎★ ￥r ￥n先輩が丁寧に教えてくれるので安心して働けます！ ￥r ￥n ￥r ￥n■具体的なお仕事内容■ ￥r ￥n▼【品出し･商品補充業務】 ￥r ￥n家電小物などの商品補充など ￥r ￥n「この商品少なくなっているから電池コーナーにお願いします!」 ￥r ￥nという感じに専門スタッフが指示しますので ￥r ￥n店頭への商品の品出しをお願いします。 ￥r ￥n ￥r ￥n▼【ポーター】 ￥r ￥nお客様がお買い上げいただいた商品を ￥r ￥nお車などまで運んで頂きます。 ￥r ￥n ￥r ￥n▼【レジ】 ￥r ￥nバーコードで「ピッ」とする簡単なお仕事 ￥r ￥n家電製品の知識がなくてもOK！,"10：30～21：00 
(平日) 
10：15～21：00 
(土日祝)
1日3～6時間、週3日程度(勤務曜日と時間は面接時要相談)"
1611,株式会社ヤマダ電機,【冬休みだけでもOK！】長期＆短期アルバイト同時募集♪,◆【期間限定!!長期＆短期バイト】◆ ￥r ￥n店舗にて売場への商品品出し、商品整理、ポーター ￥r ￥nレジ･会計業務を行って頂きます。 ￥r ￥n難しいお仕事ではないので、未経験の方も大歓迎★ ￥r ￥n先輩が丁寧に教えてくれるので安心して働けます！ ￥r ￥n ￥r ￥n■具体的なお仕事内容■ ￥r ￥n▼【品出し･商品補充業務】 ￥r ￥n家電小物などの商品補充など ￥r ￥n「この商品少なくなっているから電池コーナーにお願いします!」 ￥r ￥nという感じに専門スタッフが指示しますので ￥r ￥n店頭への品出しをお願いします。 ￥r ￥n ￥r ￥n▼【ポーター】 ￥r ￥nお客様がお買い上げいただいた商品を ￥r ￥nお車などまで運んで頂きます。 ￥r ￥n ￥r ￥n▼【レジ】 ￥r ￥nバーコードで「ピッ」とする簡単なお仕事 ￥r ￥n家電製品の知識がなくてもOK！,"10：30～21：00 
(平日) 
10：15～21：00 
(土日祝)
週3日程度、1日3～6時間(勤務曜日と時間は面接時要相談)"
1612,パーソルテンプスタッフ株式会社,◆未経験からTry!◆広報企画課での制作・編集+ジムのオシゴト◆,★未経験からTry!★広報企画課での制作・編集+ジムのオシゴト♪ ￥r ￥n ￥r ￥n●病院で発行している刊行物の制作・編集業務 ￥r ￥n●ドクターへの取材・撮影（原稿は別の方が作成します） ￥r ￥n●ホームページの更新作業 ￥r ￥n●病院内での各種イベント・行事等の企画・立案・運営 ￥r ￥n●病院内で使用する掲示物作成・議事録作成等 ￥r ￥n●その他広報企画課でのサポート業務全般,"08:30～17:30（実働 08:00、休憩 01:00）
◆残業：月10～20時間"
1613,日研トータルソーシング株式会社（メディカルケア事業部）,おばあちゃんとお散歩♪これも仕事のひとつ★未経験・週3～OK！,＜仕事内容＞ ￥r ￥n老人ホーム、グループホーム、 ￥r ￥nデイサービス、病院などで ￥r ￥n ￥r ￥n◆身の回りのお手伝いや、 ￥r ￥n◆洗濯物を干したり、 ￥r ￥n◆ごはんの用意をしたり、 ￥r ￥n◆夜の見守りをしたり、 ￥r ￥n◆レクリエーションをしたり、 ￥r ￥n ￥r ￥n日常生活のサポートがメインです！ ￥r ￥n ￥r ￥n■未経験OK！ ￥r ￥n介護系のお仕事は、日研が初めて。 ￥r ￥nもちろん資格も持っていませんでした。 ￥r ￥n ￥r ￥nそんな方が大勢 ￥r ￥n活躍してくださっています。,"16:30～09:30
※週20ｈ～勤務が可能です。
※週3～OK！

上記は勤務時間の一例です。
「日勤（夜勤）のみがいい」
「17時までに退社したい」
「残業なしの職場がいい」
などご希望相談下さい◎"
1614,日研トータルソーシング株式会社（メディカルケア事業部）,天気のいい日は一緒にお散歩♪これも仕事の1つ！未経験OK,＜仕事内容＞ ￥r ￥n老人ホーム、グループホーム、 ￥r ￥nデイサービス、病院などで ￥r ￥n ￥r ￥n◆身の回りのお手伝いや、 ￥r ￥n◆洗濯物を干したり、 ￥r ￥n◆ごはんの用意をしたり、 ￥r ￥n◆夜の見守りをしたり、 ￥r ￥n◆レクリエーションをしたり、 ￥r ￥n ￥r ￥n日常生活のサポートがメインです！ ￥r ￥n ￥r ￥n■未経験OK！ ￥r ￥n介護系のお仕事は、日研が初めて。 ￥r ￥nもちろん資格も持っていませんでした。 ￥r ￥n ￥r ￥nそんな方が大勢 ￥r ￥n活躍してくださっています。,"16:30～09:30
※週20ｈ～勤務が可能です。
※週3～OK！

上記は勤務時間の一例です。
「日勤（夜勤）のみがいい」
「17時までに退社したい」
「残業なしの職場がいい」
などご希望相談下さい◎

"
1615,日研トータルソーシング株式会社（メディカルケア事業部）,おばあちゃんが笑顔になるお手伝いしませんか？経験ない方大歓迎,●入居者様とレク ￥r ￥n●シーツ交換 ￥r ￥n●お部屋のお掃除 ￥r ￥n●食事の準備 ￥r ￥nなど始めやすい内容からお任せします。,"16:30～09:30
◆週20h～勤務が可能です。
◆週3日～OK！

【シフト調整可能】
上記は勤務時間の一例です。
「日勤（夜勤）のみがいい」
「17時までに退社したい」
「残業なしの職場がいい」
などご希望相談下さい◎"
